food_number,food_name,recipe,serving_number,level
1488,비프케밥,"1. 불고기감 쇠고기는 약간 도톰하게 준비하여 소금, 후춧가루, 참기름, 깨소금 등으로 갖은 양념을 한다.
2. 팬에 기름을 두르고 뜨겁게 달구어지면 양념한 고기를 한 장씩 펴서 굽는다.
3. 양파는 얇게 채썰고 토마토는 네모지게 썬다.
4. 양상추와 치커리는 흐르는 물에 씻어 물기를 거둔 후 먹기 좋은 크기로 뜯는다.
5. 밀가루에 설탕, 소금, 올리브오일, 버터를 넣고 고루 섞이게 잘 비빈 후 물을 조금씩 넣어가며 반죽한다. (반죽상태는 칼국수 보다는 조금 되직하게 밀기 좋은 상태로 한다.)
6. 반죽이 매끄럽게 한덩어리로 뭉쳐지면 조금씩 떼어 10cm 정도로 얇게 민다. (만두피보다는 조금 두껍게)
7. 팬에 기름을 두르지 말고 그대로 약한 불에서 타지 않게 굽는다. 중간에 뚜껑을 덮어 약간 부드럽게 익힌다.
8. 머스터드에 물엿과 올리브오일, 식초를 조금 섞어 허니머스터드 소스를 만든다.
9. 밀빵 중앙에 야채와 고기를 얹고 허니머스터드 소스를 바른 후 돌돌 말아 어슷썬다.",2인분 기준,보통
1489,치킨퀘사디아,"1. 닭고기(다리에서 발라낸 살)를 큼직하게 잘라 다진 마늘, 소금, 후춧가루, 화이트와인에 20분간 재운다.
2. 양파와 양송이, 파프리카는 굵직하게 다지고, 페퍼로니는 잘게 다진다.
3. 건포도를 갈아 칠리소스와 섞어 건포도소스를 만든다.
4. 프라이팬에 기름을 두른 후 닭고기와 양파, 양송이, 파프리카, 페퍼로니 순으로 볶다가 건포도소스를 넣는다.
5. 슬라이드치즈와 모짜렐라치즈는 굵게 다진다.
6. 또띠아를 펴고 한쪽에 ⑤를 뿌리고 그 위에 ④를 얹은 후 다시 ⑤를 토핑하여 반을 접어 프라이팬에 굽는다.
7. 살사소스를 곁들여 먹는다.",2인분 기준,보통
1490,과일주먹밥,"1. 밥을 고슬하게 지어 뜨거울 때 배합초를 섞어 식힌다.
2. 딸기와 키위를 흐르는 물에 씻어 물기 없애고 잘게 썬다.
3. 밥을 반으로 나눠 각각 딸기와 키위를 넣어 섞고 랩에 적당량을 덜어 동그랗게 말아 낸다.",4인분 기준,보통
1491,떡김밥,"[부재료 준비] 1. 시금치는 끓는 물에 넣고 데친 후 찬물에 넣었다 건져 물기를 제거한다.
2. 오이는 사각형으로 길게 자른 뒤, 소금에 살짝 절여 두었다가 색이 변하지 않도록 식용유와 함께 볶아낸다. 당근은 사각형으로 길게 자른 후 소금을 약간 뿌려 두었다가 볶아낸다.
3. 우엉은 길게 자른 후 간장 2큰술, 청주 2큰술, 설탕 1큰술, 물 1/2컵을 넣고 조려낸다.
4. 단무지는 사각형으로 길게 자른 후 물기를 제거하여 준비한다.
5. 김밥용 햄은 볶아내고 계란은 두터운 지단을 부쳐 8등분으로 나눈다.
[떡김밥 만들기] 1. 멥쌀은 깨끗이 씻어 미지근한 물에 8시간동안 불린다. 불린 쌀의 무게의 1.1%에 해당하는 소금을 넣어 한번 빻은 가루에 12%의 물을 넣어 다시 한번 빻아 놓는다.
2. 빻아 놓은 쌀가루는 떡시루에 젖은 보자기를 깔고 앉혀서 25분간 찐다. 쪄진 쌀가루는 절구나 펀칭기계에 넣고 쳐서 떡피를 만든다.
3. 절구나 펀칭 작업을 하기 전에 찐 단호박이나 삶은 쑥, 당근즙, 양파즙을 넣고 쳐내면 여러 가지 색의 반죽을 얻을 수 있다.
4. 떡반죽은 밀판 위에 일정한 크기로 잘라 밀대로 얇게 민 다음 김크기로 잘라 떡피에 김을 붙인다.
5. 김을 붙인 떡피는 김발위에 펴고 그 위에 계란지단, 시금치, 오이, 당근, 햄, 우엉, 단무지, 게맛살 등을 순서대로 올려놓고 말아서 김밥을 완성한다.",2인분 기준,보통
1492,롤캐비지라이스,"1. 배추는 끓는 소금물에 살짝 데쳐 1장씩 잎을 떼어 중심의 굵은 줄기 부분은 저며낸다.
2. 양파는 곱게 다지고 청, 홍피망은 0.5㎝ 정도로 잘게 깍둑썬다.
3. 다진 쇠고기와 곱게 다진 양파, 피망은 프라이팬에 기름을 두르고 볶다가 소금, 후춧가루로 간을 한 다음 밥을 넣어 섞는다.
4. 삶은 양배추를 도마 위에 놓고 밥을 적당히 펴 얹어서 한번 말고, 양옆을 접은 후 다시 둥글게 만다.
5. 냄비에 버터를 녹여 밀가루를 넣은 다음 노르스름하게 볶다가 토마토케첩을 넣어 볶는다. 어느 정도 볶아지면 월계수잎과 육수를 조금씩 넣으면서 끓이고 소금과 후춧가루로 간을 한다.
6. 접시에 양배추 말이를 담고 소스를 끼얹어 낸다.",4인분 기준,보통
1493,쌈장오므라이스,"1. 청피망, 홍피망, 양파, 오이, 당근은 잘게 다져 준비한다.
2. 팬에 버터를 두르고 당근, 양파를 볶다 양파가 투명해지면 나머지 채소 재료를 넣고 볶는다.
3. 찬밥을 넣어 채소와 잘 섞어준 후 소금, 후추로 간을 약하게 맞춘다.
4. 계란을 멍울없이 풀어 소금, 후추로 간해 약불에 계란을 앞뒤로 노릇하게 부친다.
5. 볶음밥을 볼에 담아 모양을 잡은 뒤 프라이팬에 놓인 계란의 중앙에 밥을 붓고 오므라이스 모양을 만든다.
6. 다시마와 멸치로 다시국물을 만들어 체에 거른 후 프라이팬에 육수 2컵을 넣고 끓인다.
7. 체에 쌈장 3큰술을 넣고 육수에 쌈장의 불순물이 들어가지 않도록 잘 풀어준다.
8. ⑦의 농도가 되직해지면 전분가루를 넣어 되직하게 만든 후 오믈렛위에 뿌려준다.",2인분 기준,보통
1494,연어초밥,"1. 발효초를 비롯한 분량의 배합초를 끓여 준비한다.
2. 고슬하게 지어낸 따뜻한 밥에 ①을 넣어 밥알이 뭉게지지 않게 섞어준 후 밥의 열기를 식혀준다.
3. 훈제연어는 레몬즙을 뿌린 후 물기를 제거해 한 입 크기로 길이를 2~3등분해 준비한다.
4. 밥을 한 입 크기로 떠 초밥 모양으로 만들어 연어를 올려낸다.
5. 마요네즈, 레몬즙, 다진 케이퍼, 홀스래디쉬를 섞어 초밥 위에 소스로 올려낸 후 새싹채소를 장식으로 올린다.
6. 양파를 얇게 채썰어 초밥 사이사이에 뿌려낸다.",2인분 기준,보통
1495,오곡밥에그,"1. 계란과 밤은 삶고 땅콩과 호두는 껍질을 벗겨 준비한다.
2. 익은밤, 땅콩, 호두는 절구로 질게 찧어 놓는다.
3. 준비한 오곡밥에 ②번을 넣고 고루 잘 섞어준다.
4. 삶은 계란은 반으로 잘라 밥이 잘 들어갈 수 있도록 안쪽을 음푹하게 판다. (계란 밑둥을 약간 잘라서 잘 서게 만든다.)
5. ④의 계란 안에 준비해둔 오곡밥을 먹음직스럽게 넣어준다.
6. 계란 노른자는 체에 내려 ⑤ 위에 솔솔 뿌려준다.",2인분 기준,보통
1496,옥수수볶음밥,"1. 피망, 햄, 양파는 모두 옥수수알 크기 정도로 깍둑썰기 하고 옥수수는 체에 밭쳐 물기를 뺀다.
2. 기름을 두른 팬에 옥수수와 햄, 당근을 넣고 소금, 후춧가루로 간을 하면서 볶아낸다.
3. 피망과 양파를 넣어 한번 더 볶아낸 후 밥을 넣어 살살 펴주면서 볶는다. 이 때 기름이 떨어지지 않도록 보충해 가며 볶아주는 것이 좋다.
4. 소금, 후춧가루로 마무리 간을 한 후 접시에 담아 낸다.",4인분 기준,보통
1497,팔보라면,"1. 불린해삼은 내장을 제거하고 깨끗이 씻은 후 한 입 크기로 썰고, 갑오징어는 얇은 막을 제거한 후 칼집을 낸다.
2. 빨간 새우는 내장과 머리를 떼고, 모두 끓는 물에 차례대로 데쳐낸다. 모든 채소들도 한 입크기로 썰어 준비한다.
3. 돼지고기는 얇게 썰고 마늘, 생강은 얇게 저민다. 배추, 표고버섯, 대파도 한 입 크기로 썰고 메추리알은 삶아서 껍질을 벗긴다.
4.팬에 기름을 두르고 마늘, 생강을 볶다가 돼지고기와 표고를 넣고 간장으로 간을 한 후 해물과 채소를 함께 넣고 볶으면서 끓는 물을 넉넉하게 붓고 소금, 후춧가루로 간을 한다.
5. 어느정도 끓여지면 부족한 간을 보충하고, 물녹말을 넣어 걸죽한 농도로 만든다.
6. 라면사리를 넣고 재빨리 버무린 다음 참기름을 한 방울 둘러 완성한다.",1인분 기준,보통
1498,필라델피아롤,"1. 쌀은 요리하기 30분 전에 잘 씻어 놓았다가 쌀 양의 약 1.2배 정도의 물을 넣고 다시마 조각을 쌀 위에 올린 후 밥을 고슬고슬하게 짓는다.
2. 식초, 소금, 설탕, 맛술을 냄비에 모두 넣고 설탕과 소금을 녹을 때까지 저으면서 데운 다음 다시마와 레몬즙을 넣고 초밥초를 만든다.
3. 연어는 김밥용 속 재료처럼 긴 직사각 기둥처럼 말아두고, 아보카도와 오이도 채썰어 준비한다.
4. 랩으로 싼 김발위에 김을 올리고 밥을 한 주먹 정도 떠 내어 김 위에 고르게 깔아준다.
5. 날치알을 적당히 뿌려준 후 뒤집어 김 위에 연어와 크림치즈, 아보카도, 오이를 올려놓는다.
6. 잘 말아 싼 다음 각을 잡아주고 8조각으로 썰어 낸다.
7. 데리야끼소스와 마요네즈소스를 곁들인다.
* 데리야끼소스 - 간장, 청주, 맛술을 동량으로 넣고 생강, 파를 조금 넣어 분량의 1/3로 줄어 들때까지 졸인다.
* 마요네즈소스 - 마요네즈 3큰술, 와사비 2작은술, 식초 1/2작은술, 레몬즙 1/2작은술, 맛술 1작은술, 청주 1작은술을 섞어 만든다.",2인분 기준,보통
1499,Rock’N Roll,"1. 쌀은 요리하기 30분전에 잘 씻어 놓았다가 쌀 양의 1.2배 정도의 물을 넣고 다시마 조각을 쌀 위에 올린 후 밥을 고슬고슬하게 짓는다.
2. 식초, 소금, 설탕, 맛술을 냄비에 모두 넣고 설탕과 소금이 녹을 때까지 저으면서 데운 다음 다시마와 레몬즙을 넣고 식초물을 만든다.
3. 오이는 돌려깎기하여 가늘게 채 썰고, 맛살은 2cm 길이로 잘라 으깬 다음, 날치알 1큰술과 마요네즈를 넣고 섞는다.
4. 아보카도는 반으로 쪼개어 씨를 칼 아랫부분으로 찍어 빼고, 껍질을 벗겨 가늘게 채 썰어둔다. (너무 익었을 경우에는 나이프로 퍼가며 썬다.)
5. 랩으로 싼 김발 위에 김을 올리고 밥을 한 주먹 정도 떠 내어 김 위에 고르게 깔아준다.
6. ⑤를 뒤집은 다음 오이, 게맛살 무친 것, 아보카도를 놓고 각을 잡아 돌려 싼 다음, 새우와 아보카도를 번갈아 가면서 놓고, 모양을 잡은 후 8조각으로 썰어낸다.
7. 데리야끼소스와 마요네즈소스를 곁들인다.
* 데리야끼소스 - 간장, 청주, 맛술을 동량으로 넣고 생강, 파를 조금 넣어 분량의 1/3로 줄어 들때까지 졸인다.
* 마요네즈소스- 마요네즈 3큰술, 와사비 2작은술, 식초 1/2작은술, 레몬즙 1/2작은술, 맛술 1작은술, 청주 1작은술을 섞어 만든다.",2인분 기준,보통
1500,닭안심채소말이,"1. 닭안심은 두께가 일정하도록 칼로 손질한 후 칼등으로 눌러 소금, 후춧가루, 청주로 밑간을 해준다.
2. 채소 재료는 길이대로 채썰어 준비한다.
3. 닭안심 위에 손질한 채소 재료를 올려 말아준 후 이쑤시개로 고정시킨다.
4. 냄비에 분량의 굴소스, 설탕, 다진 마늘, 물, 물엿을 넣고 끓여 소스를 만든다.
5. 소스가 끓으면 불을 줄이고 준비해 놓은 닭안심을 넣고 조려준다.
6. 닭에 소스가 배고 윤기가 나면 불에서 내린다.",2인분 기준,보통
1501,베이컨마늘조림,"1. 통마늘에 3등분 한 베이컨을 감아 꼬치에 끼운다.
2. 냄비에 분량의 양념 재료를 섞어 만든 양념장을 넣고 ①의 꼬치를 넣어 마늘이 익을 때까지 조린다.
3. 양념장이 자작하게 다 조려지면 참기름을 넣고 고루 뒤섞는다.",4인분 기준,보통
1502,갈치카레구이,"1. 갈치는 은백색의 비늘과 지느러미를 제거하고 깨끗이 씻은 다음 4~5㎝ 길이로 토막낸다.
2. 손질한 갈치에 소금을 뿌려 간이 배면 키친타올로 물기를 닦아내고 흰후춧가루를 뿌린다.
3. 분량의 밀가루와 카레가루를 고루 섞어 체에 내려놓는다.
4. 갈치에 ③의 카레밀가루를 앞뒤로 고루 묻혀 촉촉해지도록 잠시 둔다.
5. 프라이팬을 달구어 기름을 넉넉히 두르고 ④의 갈치를 놓아 노릇하게 지져낸다.",4인분 기준,보통
1503,닭봉오븐구이,"1. 닭봉에 양념이 잘 배이도록 칼집을 넣어 간장으로 만든 소스에 최소한 30분 이상 절여둔다.
2. 양파, 감자, 고구마 등의 채소는 굵직하게 썰어 준비한다.
3. 오븐팬에 호일을 깔고 감자, 고구마, 양파, 마늘을 깔아놓는다.
4. 그 위에 분량의 재료로 만든 소스에 절여진 닭봉을 올려 놓고 200℃로 예열된 오븐에서 20~30분 색깔을 봐가며 구워 준다.",4인분 기준,보통
1504,떡치즈구이,"1. 가래떡은 0.5cm 두께로 어슷썰고 베이컨은 볶아서 다진다.
2. 옥수수는 물기를 빼고 피망은 다진다.
3. 오븐 팬에 가래떡을 4~5개 씩 나란히 놓고 베이컨과 ②를 얹는다.
4. 피자치즈를 얹어 예열된 220℃의 오븐에 넣어 15분 정도 굽는다.",2인분 기준,보통
1505,롤치킨,"1. 닭가슴살은 기름기를 없애고 곱게 다진다.
2. 당근, 양파, 피망은 채썰어 각각 끓는 물에 살짝 데쳐서 물기를 뺀다.
3. ①에 분량의 양념을 넣고 고루 버무린다.
4. 김에 ③을 깔고 ②의 채소를 넣어 만다.
5. 예열된 230℃의 오븐에서 25분간 익힌다.",4인분 기준,보통
1506,베이컨꼬치구이,"1. 베이컨은 렌지에 10초간 돌려 살짝 익혀 기름기를 빼놓는다.
2. 피망은 얇게 채썰어 5cm로 잘라놓고, 흰떡, 샐러리와 맛살도 5cm 정도로 잘라 놓는다.
3. 베이컨에 준비한 재료를 놓고 돌돌 말아낸다.
4. 팽이버섯과 채썬 피망은 함께 베이컨에 말아낸다.
5. 꼬치에 종류별로 끼운 후 그릴에 노릇하게 구워낸다.
6. 머스터드, 마요네즈, 간장, 레몬즙을 섞어 소스를 만든후 곁들여 낸다.",3인분 기준,보통
1507,삼겹살치즈구이,"1. 삼겹살은 5㎝ 길이로 자른 뒤 소금, 후춧가루로 밑간을 한다.
2. 치즈는 다지고 표고버섯, 양파, 피망은 채썰고 마늘은 편썬다.
3. 프라이팬에 올리브유를 두르고 마늘을 볶아 향을 낸 뒤 삼겹살을 넣어 노릇하게 구워낸다.
4. ③에 표고버섯, 양파, 피망을 얹고 위에 구운 마늘과 치즈를 뿌린다.
5. ④를 200℃의 오븐에 넣어 10분간 노릇하게 구워낸다.
6. 접시에 ⑤를 담고 분량의 양념 재료를 섞은 소스를 얹어 낸다.",2인분 기준,보통
1508,패주베이컨말이구이,"1. 패주는 깨끗이 손질하여 슴슴한 소금물에 흔들어 5개는 얇게 썰어 소금, 후춧가루로 밑간을 해 잠시 둔다.
2. 파인애플 슬라이스는 6등분으로 썬다.
3. 베이컨을 펴서 패주를 올리고 돌돌 감는다.
4. 꼬치에 ③을 꼽고 파인애플을 끼운 후 오븐에 굽는다.
5. 접시에 꼬치를 담고 머스터드 2작은술, 마요네즈 1/2컵, 설탕 1큰술로 만든 소스를 곁들여 낸다.",2인분 기준,보통
1509,해물떡꼬치,"1. 오징어는 껍질을 벗겨 잘 씻은 후 끓는 물에 살짝 데쳐 사방 3cm 정도 크기의 정사각형으로 썬다.
2. 새우도 상온에서 해동해 물에 잘 흔들어 씻은 후 끓는물에 살짝 데친다.
3. 가래떡은 동그란 단면을 살려 1.5cm 두께로 썰어 놓는다.
4. 피망도 오징어와 비슷한 크기로 썰어 놓는다.
5. 꼬치에 오징어, 새우, 가래떡, 피망을 끼워 넣고 양념장을 발라가며 그릴에 굽는다.",4인분 기준,보통
1510,건포도완자탕수,"1. 건포도 완자는 분량의 재료들을 잘 치대며 섞어 둥글게 완자를 빚어 놓는다.
2.고추는 송송 썰고 파인애플, 파프리카는 먹기 좋은 크기로 알맞게 잘라 놓는다.
3.달군 팬에 기름을 두르고, 파와 마늘을 넣고 향을 내 준 뒤 완자를 살살 굴려가며 익힌다.
4. 어느정도 완자가 익으면 파인애플과 파프리카, 고추를 넣어 볶는다.
5.분량대로 섞어 놓은 탕수 소스를 넣고 끓이다가 물녹말로 농도를 맞추고 마지막에 건포도 완자에 끼얹어 완성한다.
[출처]캘리포니아 건포도 운영위원회 요리교실, 라퀴진 이지현강사",2인분 기준,보통
